AAR,BYDEL,DISTRIKTSNAVN,HUSTYP,FAMILIEGRUPPE,FAMILIETYPE,BRUTTOINDKOM,INDKOMSTKATEGORI,HUSTANDE
2014,5,5. Valby,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,402
2014,5,5. Valby,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,397
2014,5,5. Valby,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,403
2014,5,5. Valby,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,280
2014,5,5. Valby,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,151
2014,5,5. Valby,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,73
2014,5,5. Valby,2,Enlige,Enlige med børn,10,700.000 kr. og derover,82
2014,5,5. Valby,4,Par,Par uden børn,1,-49.999 kr.,19
2014,5,5. Valby,4,Par,Par uden børn,2,50.000-99.999 kr.,28
2014,5,5. Valby,4,Par,Par uden børn,3,100.000-149.999 kr.,70
2014,5,5. Valby,4,Par,Par uden børn,4,150.000-199.999 kr.,98
2014,5,5. Valby,4,Par,Par uden børn,5,200.000-299.999 kr.,688
2014,5,5. Valby,4,Par,Par uden børn,6,300.000-399.999 kr.,733
2014,5,5. Valby,4,Par,Par uden børn,7,400.000-499.999 kr.,623
2014,5,5. Valby,4,Par,Par uden børn,8,500.000-599.999 kr.,582
2014,5,5. Valby,4,Par,Par uden børn,9,600.000-699.999 kr.,541
2014,5,5. Valby,4,Par,Par uden børn,10,700.000 kr. og derover,1261
2014,5,5. Valby,5,Par,Par 1 barn,1,-49.999 kr.,4
2014,5,5. Valby,5,Par,Par 1 barn,2,50.000-99.999 kr.,4
2014,5,5. Valby,5,Par,Par 1 barn,3,100.000-149.999 kr.,7
2014,5,5. Valby,5,Par,Par 1 barn,4,150.000-199.999 kr.,17
2014,5,5. Valby,5,Par,Par 1 barn,5,200.000-299.999 kr.,64
2014,5,5. Valby,5,Par,Par 1 barn,6,300.000-399.999 kr.,145
2014,5,5. Valby,5,Par,Par 1 barn,7,400.000-499.999 kr.,175
2014,5,5. Valby,5,Par,Par 1 barn,8,500.000-599.999 kr.,196
2014,5,5. Valby,5,Par,Par 1 barn,9,600.000-699.999 kr.,239
2014,5,5. Valby,5,Par,Par 1 barn,10,700.000 kr. og derover,886
2014,5,5. Valby,6,Par,Par 2 børn,1,-49.999 kr.,6
2014,5,5. Valby,6,Par,Par 2 børn,2,50.000-99.999 kr.,4
2014,5,5. Valby,6,Par,Par 2 børn,3,100.000-149.999 kr.,1
2014,5,5. Valby,6,Par,Par 2 børn,4,150.000-199.999 kr.,8
2014,5,5. Valby,6,Par,Par 2 børn,5,200.000-299.999 kr.,50
2014,5,5. Valby,6,Par,Par 2 børn,6,300.000-399.999 kr.,80
2014,5,5. Valby,6,Par,Par 2 børn,7,400.000-499.999 kr.,115
2014,5,5. Valby,6,Par,Par 2 børn,8,500.000-599.999 kr.,144
2014,5,5. Valby,6,Par,Par 2 børn,9,600.000-699.999 kr.,190
2014,5,5. Valby,6,Par,Par 2 børn,10,700.000 kr. og derover,1179
2014,5,5. Valby,7,Par,Par 3 eller flere børn,1,-49.999 kr.,3
2014,5,5. Valby,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,3
2014,5,5. Valby,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,6
2014,5,5. Valby,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,6
2014,5,5. Valby,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,29
2014,5,5. Valby,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,85
2014,5,5. Valby,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,51
2014,5,5. Valby,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,51
2014,5,5. Valby,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,45
2014,5,5. Valby,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,307
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,49
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,35
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,69
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,133
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,426
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,499
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,425
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,384
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,315
2014,5,5. Valby,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,967
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,1,-49.999 kr.,158
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,316
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,864
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2011
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,1972
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,1895
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1042
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,481
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,188
2014,6,6. Vanløse,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,168
2014,6,6. Vanløse,2,Enlige,Enlige med børn,1,-49.999 kr.,4
2014,6,6. Vanløse,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,6
2014,6,6. Vanløse,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,64
2014,6,6. Vanløse,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,172
2014,6,6. Vanløse,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,181
2014,6,6. Vanløse,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,307
2014,6,6. Vanløse,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,229
2014,6,6. Vanløse,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,123
2014,6,6. Vanløse,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,87
2014,6,6. Vanløse,2,Enlige,Enlige med børn,10,700.000 kr. og derover,78
2014,6,6. Vanløse,4,Par,Par uden børn,1,-49.999 kr.,20
2014,6,6. Vanløse,4,Par,Par uden børn,2,50.000-99.999 kr.,23
2014,6,6. Vanløse,4,Par,Par uden børn,3,100.000-149.999 kr.,35
2014,6,6. Vanløse,4,Par,Par uden børn,4,150.000-199.999 kr.,88
2014,6,6. Vanløse,4,Par,Par uden børn,5,200.000-299.999 kr.,495
2014,6,6. Vanløse,4,Par,Par uden børn,6,300.000-399.999 kr.,593
2014,6,6. Vanløse,4,Par,Par uden børn,7,400.000-499.999 kr.,572
2014,6,6. Vanløse,4,Par,Par uden børn,8,500.000-599.999 kr.,510
2014,6,6. Vanløse,4,Par,Par uden børn,9,600.000-699.999 kr.,454
2014,6,6. Vanløse,4,Par,Par uden børn,10,700.000 kr. og derover,1083
2014,6,6. Vanløse,5,Par,Par 1 barn,1,-49.999 kr.,2
2014,6,6. Vanløse,5,Par,Par 1 barn,2,50.000-99.999 kr.,6
2014,6,6. Vanløse,5,Par,Par 1 barn,3,100.000-149.999 kr.,7
2014,6,6. Vanløse,5,Par,Par 1 barn,4,150.000-199.999 kr.,5
2014,6,6. Vanløse,5,Par,Par 1 barn,5,200.000-299.999 kr.,38
2014,6,6. Vanløse,5,Par,Par 1 barn,6,300.000-399.999 kr.,77
2014,6,6. Vanløse,5,Par,Par 1 barn,7,400.000-499.999 kr.,123
2014,6,6. Vanløse,5,Par,Par 1 barn,8,500.000-599.999 kr.,140
2014,6,6. Vanløse,5,Par,Par 1 barn,9,600.000-699.999 kr.,169
2014,6,6. Vanløse,5,Par,Par 1 barn,10,700.000 kr. og derover,701
2014,6,6. Vanløse,6,Par,Par 2 børn,1,-49.999 kr.,4
2014,6,6. Vanløse,6,Par,Par 2 børn,2,50.000-99.999 kr.,1
2014,6,6. Vanløse,6,Par,Par 2 børn,3,100.000-149.999 kr.,4
2014,6,6. Vanløse,6,Par,Par 2 børn,4,150.000-199.999 kr.,7
2014,6,6. Vanløse,6,Par,Par 2 børn,5,200.000-299.999 kr.,28
2014,6,6. Vanløse,6,Par,Par 2 børn,6,300.000-399.999 kr.,58
2014,6,6. Vanløse,6,Par,Par 2 børn,7,400.000-499.999 kr.,51
2014,6,6. Vanløse,6,Par,Par 2 børn,8,500.000-599.999 kr.,89
2014,6,6. Vanløse,6,Par,Par 2 børn,9,600.000-699.999 kr.,156
2014,6,6. Vanløse,6,Par,Par 2 børn,10,700.000 kr. og derover,1193
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,5
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,4
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,13
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,31
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,23
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,21
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,33
2014,6,6. Vanløse,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,355
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,23
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,24
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,50
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,76
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,251
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,315
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,248
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,235
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,211
2014,6,6. Vanløse,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,692
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,1,-49.999 kr.,169
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,288
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,1090
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2325
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,1718
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,1096
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,558
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,218
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,93
2014,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,106
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,1,-49.999 kr.,6
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,17
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,120
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,438
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,338
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,268
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,162
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,96
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,62
2014,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,10,700.000 kr. og derover,54
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,1,-49.999 kr.,18
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,2,50.000-99.999 kr.,15
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,3,100.000-149.999 kr.,55
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,4,150.000-199.999 kr.,89
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,5,200.000-299.999 kr.,591
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,6,300.000-399.999 kr.,524
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,7,400.000-499.999 kr.,456
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,8,500.000-599.999 kr.,380
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,9,600.000-699.999 kr.,308
2014,7,7. Brønshøj-Husum,4,Par,Par uden børn,10,700.000 kr. og derover,935
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,1,-49.999 kr.,5
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,2,50.000-99.999 kr.,6
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,3,100.000-149.999 kr.,4
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,4,150.000-199.999 kr.,20
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,5,200.000-299.999 kr.,90
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,6,300.000-399.999 kr.,118
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,7,400.000-499.999 kr.,122
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,8,500.000-599.999 kr.,135
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,9,600.000-699.999 kr.,142
2014,7,7. Brønshøj-Husum,5,Par,Par 1 barn,10,700.000 kr. og derover,668
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,1,-49.999 kr.,6
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,2,50.000-99.999 kr.,5
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,3,100.000-149.999 kr.,14
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,4,150.000-199.999 kr.,19
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,5,200.000-299.999 kr.,68
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,6,300.000-399.999 kr.,139
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,7,400.000-499.999 kr.,107
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,8,500.000-599.999 kr.,104
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,9,600.000-699.999 kr.,151
2014,7,7. Brønshøj-Husum,6,Par,Par 2 børn,10,700.000 kr. og derover,1137
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,1,-49.999 kr.,4
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,6
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,2
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,21
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,47
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,148
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,109
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,54
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,62
2014,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,345
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,38
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,33
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,49
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,89
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,292
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,354
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,338
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,335
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,308
2014,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,883
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,1,-49.999 kr.,335
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,714
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,2315
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,3595
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2857
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2170
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1016
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,365
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,145
2014,8,8. Bispebjerg,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,122
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,1,-49.999 kr.,19
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,29
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,163
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,512
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,366
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,323
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,183
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,93
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,34
2014,8,8. Bispebjerg,2,Enlige,Enlige med børn,10,700.000 kr. og derover,35
2014,8,8. Bispebjerg,4,Par,Par uden børn,1,-49.999 kr.,30
2014,8,8. Bispebjerg,4,Par,Par uden børn,2,50.000-99.999 kr.,46
2014,8,8. Bispebjerg,4,Par,Par uden børn,3,100.000-149.999 kr.,100
2014,8,8. Bispebjerg,4,Par,Par uden børn,4,150.000-199.999 kr.,231
2014,8,8. Bispebjerg,4,Par,Par uden børn,5,200.000-299.999 kr.,871
2014,8,8. Bispebjerg,4,Par,Par uden børn,6,300.000-399.999 kr.,870
2014,8,8. Bispebjerg,4,Par,Par uden børn,7,400.000-499.999 kr.,692
2014,8,8. Bispebjerg,4,Par,Par uden børn,8,500.000-599.999 kr.,585
2014,8,8. Bispebjerg,4,Par,Par uden børn,9,600.000-699.999 kr.,411
2014,8,8. Bispebjerg,4,Par,Par uden børn,10,700.000 kr. og derover,870
2014,8,8. Bispebjerg,5,Par,Par 1 barn,1,-49.999 kr.,4
2014,8,8. Bispebjerg,5,Par,Par 1 barn,2,50.000-99.999 kr.,7
2014,8,8. Bispebjerg,5,Par,Par 1 barn,3,100.000-149.999 kr.,12
2014,8,8. Bispebjerg,5,Par,Par 1 barn,4,150.000-199.999 kr.,18
2014,8,8. Bispebjerg,5,Par,Par 1 barn,5,200.000-299.999 kr.,85
2014,8,8. Bispebjerg,5,Par,Par 1 barn,6,300.000-399.999 kr.,183
2014,8,8. Bispebjerg,5,Par,Par 1 barn,7,400.000-499.999 kr.,192
2014,8,8. Bispebjerg,5,Par,Par 1 barn,8,500.000-599.999 kr.,185
2014,8,8. Bispebjerg,5,Par,Par 1 barn,9,600.000-699.999 kr.,204
2014,8,8. Bispebjerg,5,Par,Par 1 barn,10,700.000 kr. og derover,509
2014,8,8. Bispebjerg,6,Par,Par 2 børn,1,-49.999 kr.,5
2014,8,8. Bispebjerg,6,Par,Par 2 børn,2,50.000-99.999 kr.,4
2014,8,8. Bispebjerg,6,Par,Par 2 børn,3,100.000-149.999 kr.,9
2014,8,8. Bispebjerg,6,Par,Par 2 børn,4,150.000-199.999 kr.,23
2014,8,8. Bispebjerg,6,Par,Par 2 børn,5,200.000-299.999 kr.,52
2014,8,8. Bispebjerg,6,Par,Par 2 børn,6,300.000-399.999 kr.,110
2014,8,8. Bispebjerg,6,Par,Par 2 børn,7,400.000-499.999 kr.,110
2014,8,8. Bispebjerg,6,Par,Par 2 børn,8,500.000-599.999 kr.,124
2014,8,8. Bispebjerg,6,Par,Par 2 børn,9,600.000-699.999 kr.,142
2014,8,8. Bispebjerg,6,Par,Par 2 børn,10,700.000 kr. og derover,515
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,1,-49.999 kr.,3
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,2
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,2
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,11
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,41
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,97
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,71
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,63
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,39
2014,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,131
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,72
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,62
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,149
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,279
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,804
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,835
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,683
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,596
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,446
2014,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,880
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,1,-49.999 kr.,364
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,823
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,1686
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2959
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2784
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2507
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1358
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,578
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,234
2014,9,9. Amager Øst,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,214
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,1,-49.999 kr.,18
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,24
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,107
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,306
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,351
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,422
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,280
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,130
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,81
2014,9,9. Amager Øst,2,Enlige,Enlige med børn,10,700.000 kr. og derover,55
2014,9,9. Amager Øst,4,Par,Par uden børn,1,-49.999 kr.,39
2014,9,9. Amager Øst,4,Par,Par uden børn,2,50.000-99.999 kr.,47
2014,9,9. Amager Øst,4,Par,Par uden børn,3,100.000-149.999 kr.,105
2014,9,9. Amager Øst,4,Par,Par uden børn,4,150.000-199.999 kr.,214
2014,9,9. Amager Øst,4,Par,Par uden børn,5,200.000-299.999 kr.,801
2014,9,9. Amager Øst,4,Par,Par uden børn,6,300.000-399.999 kr.,910
2014,9,9. Amager Øst,4,Par,Par uden børn,7,400.000-499.999 kr.,820
2014,9,9. Amager Øst,4,Par,Par uden børn,8,500.000-599.999 kr.,703
2014,9,9. Amager Øst,4,Par,Par uden børn,9,600.000-699.999 kr.,574
2014,9,9. Amager Øst,4,Par,Par uden børn,10,700.000 kr. og derover,1368
2014,9,9. Amager Øst,5,Par,Par 1 barn,1,-49.999 kr.,7
2014,9,9. Amager Øst,5,Par,Par 1 barn,2,50.000-99.999 kr.,7
2014,9,9. Amager Øst,5,Par,Par 1 barn,3,100.000-149.999 kr.,18
2014,9,9. Amager Øst,5,Par,Par 1 barn,4,150.000-199.999 kr.,32
2014,9,9. Amager Øst,5,Par,Par 1 barn,5,200.000-299.999 kr.,88
2014,9,9. Amager Øst,5,Par,Par 1 barn,6,300.000-399.999 kr.,134
2014,9,9. Amager Øst,5,Par,Par 1 barn,7,400.000-499.999 kr.,212
2014,9,9. Amager Øst,5,Par,Par 1 barn,8,500.000-599.999 kr.,289
2014,9,9. Amager Øst,5,Par,Par 1 barn,9,600.000-699.999 kr.,246
2014,9,9. Amager Øst,5,Par,Par 1 barn,10,700.000 kr. og derover,870
2014,9,9. Amager Øst,6,Par,Par 2 børn,1,-49.999 kr.,8
2014,9,9. Amager Øst,6,Par,Par 2 børn,2,50.000-99.999 kr.,3
2014,9,9. Amager Øst,6,Par,Par 2 børn,3,100.000-149.999 kr.,7
2014,9,9. Amager Øst,6,Par,Par 2 børn,4,150.000-199.999 kr.,19
2014,9,9. Amager Øst,6,Par,Par 2 børn,5,200.000-299.999 kr.,57
2014,9,9. Amager Øst,6,Par,Par 2 børn,6,300.000-399.999 kr.,99
